@ NAME             %05s "TWISS"
@ TYPE             %05s "TWISS"
@ SEQUENCE         %05s "LHCB1"
@ PARTICLE         %06s "PROTON"
@ MASS             %le        0.9382720814
@ CHARGE           %le                   1
@ ENERGY           %le                 450
@ PC               %le         449.9990218
@ GAMMA            %le         479.6050196
@ KBUNCH           %le                   1
@ BCURRENT         %le     0.0002071977779
@ SIGE             %le               0.001
@ SIGT             %le                   1
@ NPART            %le            1.15e+11
@ EX               %le                   1
@ EY               %le                   1
@ ET               %le               0.001
@ LENGTH           %le          26658.8832
@ ALFA             %le      0.000348297695
@ ORBIT5           %le                  -0
@ GAMMATR          %le          53.5827131
@ Q1               %le               62.31
@ Q2               %le               60.32
@ DQ1              %le         2.000004327
@ DQ2              %le         2.000004326
@ DXMAX            %le         2.861364348
@ DYMAX            %le                  -0
@ XCOMAX           %le                   0
@ YCOMAX           %le                   0
@ BETXMAX          %le         6010.066269
@ BETYMAX          %le          6010.06627
@ XCORMS           %le                   0
@ YCORMS           %le                   0
@ DXRMS            %le         1.499110361
@ DYRMS            %le                   0
@ DELTAP           %le                   0
@ SYNCH_1          %le                   0
@ SYNCH_2          %le                   0
@ SYNCH_3          %le                   0
@ SYNCH_4          %le                   0
@ SYNCH_5          %le                   0
@ TITLE            %22s "Model creator for java"
@ ORIGIN           %16s "5.03.07 Linux 64"
@ DATE             %08s "14/02/18"
@ TIME             %08s "18.57.29"
* NAME                                S                  L KEYWORD            PARENT                            K1L 
 "MBW.B6L3.B1"              3366.169216        3.400000005 "RBEND"             "MBW"                                0
 "MBW.A6L3.B1"              3370.404216        3.400000005 "RBEND"             "MBW"                                0
 "BPMWG.A5L3.B1"            3371.119716                  0 "MONITOR"           "BPMWG"                              0
 "MQWA.E5L3.B1"             3376.213216              3.108 "QUADRUPOLE"        "MQWA"                 -0.004052595792
 "MQWA.D5L3.B1"             3380.013216              3.108 "QUADRUPOLE"        "MQWA"                 -0.004052595792
 "MQWA.C5L3.B1"             3388.053216              3.108 "QUADRUPOLE"        "MQWA"                 -0.004052595792
 "MQWB.5L3.B1"              3391.853216              3.108 "QUADRUPOLE"        "MQWB"                  0.003021237072
 "MQWA.B5L3.B1"             3395.653216              3.108 "QUADRUPOLE"        "MQWA"                 -0.004052595792
 "MQWA.A5L3.B1"             3399.453216              3.108 "QUADRUPOLE"        "MQWA"                 -0.004052595792
 "BPMW.5L3.B1"              3400.089716                  0 "MONITOR"           "BPMW_015"                           0
 "BPMWE.4L3.B1"             3475.217716                  0 "MONITOR"           "BPMWE003"                           0
 "MQWA.E4L3.B1"             3478.886216              3.108 "QUADRUPOLE"        "MQWA"                  0.003857910672
 "MQWA.D4L3.B1"             3486.926216              3.108 "QUADRUPOLE"        "MQWA"                  0.003857910672
 "MQWA.C4L3.B1"             3490.726216              3.108 "QUADRUPOLE"        "MQWA"                  0.003857910672
 "MQWB.4L3.B1"              3494.526216              3.108 "QUADRUPOLE"        "MQWB"                  0.002140520004
 "MQWA.B4L3.B1"             3498.326216              3.108 "QUADRUPOLE"        "MQWA"                  0.003857910672
 "MQWA.A4L3.B1"             3502.126216              3.108 "QUADRUPOLE"        "MQWA"                  0.003857910672
 "BPMW.4L3.B1"              3502.762716                  0 "MONITOR"           "BPMW_010"                           0
 "IP3"                      3525.207216                  0 "MARKER"            "OMK"                                0
 "BPMW.4R3.B1"              3547.727716                  0 "MONITOR"           "BPMW_014"                           0
 "MQWA.A4R3.B1"             3551.396216              3.108 "QUADRUPOLE"        "MQWA"                 -0.003857910672
 "MQWA.B4R3.B1"             3555.196216              3.108 "QUADRUPOLE"        "MQWA"                 -0.003857910672
 "MQWB.4R3.B1"              3558.996216              3.108 "QUADRUPOLE"        "MQWB"                  0.002140520004
 "MQWA.C4R3.B1"             3562.796216              3.108 "QUADRUPOLE"        "MQWA"                 -0.003857910672
 "MQWA.D4R3.B1"             3566.596216              3.108 "QUADRUPOLE"        "MQWA"                 -0.003857910672
 "MQWA.E4R3.B1"             3574.636216              3.108 "QUADRUPOLE"        "MQWA"                 -0.003857910672
 "BPMWE.4R3.B1"             3575.272716                  0 "MONITOR"           "BPMWE007"                           0
 "BPMW.5R3.B1"              3650.400716                  0 "MONITOR"           "BPMW_013"                           0
 "MQWA.A5R3.B1"             3654.069216              3.108 "QUADRUPOLE"        "MQWA"                  0.004052595792
 "MQWA.B5R3.B1"             3657.869216              3.108 "QUADRUPOLE"        "MQWA"                  0.004052595792
 "MQWB.5R3.B1"              3661.669216              3.108 "QUADRUPOLE"        "MQWB"                  0.003021237072
 "MQWA.C5R3.B1"             3665.469216              3.108 "QUADRUPOLE"        "MQWA"                  0.004052595792
 "MQWA.D5R3.B1"             3673.509216              3.108 "QUADRUPOLE"        "MQWA"                  0.004052595792
 "MQWA.E5R3.B1"             3677.309216              3.108 "QUADRUPOLE"        "MQWA"                  0.004052595792
 "BPMWJ.A5R3.B1"            3679.118716                  0 "MONITOR"           "BPMWJ"                              0
 "MBW.A6R3.B1"              3683.258216        3.400000005 "RBEND"             "MBW"                                0
 "MBW.B6R3.B1"              3687.493216        3.400000005 "RBEND"             "MBW"                                0
 "MBW.C6R3.B1"              3691.728216        3.400000005 "RBEND"             "MBW"                                0
 "MBW.D6R3.B1"              3709.751216        3.400000005 "RBEND"             "MBW"                                0
 "MBW.E6R3.B1"              3713.986216        3.400000005 "RBEND"             "MBW"                                0
 "MBW.F6R3.B1"              3718.221216        3.400000005 "RBEND"             "MBW"                                0
 "BPMWC.6R3.B1"             3718.936716                  0 "MONITOR"           "BPMWC"                              0
 "MQTLH.A6R3.B1"            3723.018216                1.3 "QUADRUPOLE"        "MQTLH"                -0.003227692029
 "MQTLH.B6R3.B1"            3724.474216                1.3 "QUADRUPOLE"        "MQTLH"                -0.003227692029
 "MQTLH.C6R3.B1"            3725.930216                1.3 "QUADRUPOLE"        "MQTLH"                -0.003227692029
 "MQTLH.D6R3.B1"            3727.385216                1.3 "QUADRUPOLE"        "MQTLH"                -0.003227692029
 "MQTLH.E6R3.B1"            3728.840216                1.3 "QUADRUPOLE"        "MQTLH"                -0.003227692029
 "MQTLH.F6R3.B1"            3730.295216                1.3 "QUADRUPOLE"        "MQTLH"                -0.003227692029
 "BPMR.6R3.B1"              3731.015216                  0 "MONITOR"           "BPMR"                               0
 "BPM_A.7R3.B1"             3786.839216                  0 "MONITOR"           "BPM_A"                              0
 "MQ.7R3.B1"                3790.936216                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "MQTLI.7R3.B1"             3792.405216                1.3 "QUADRUPOLE"        "MQTLI"                 0.001183352572
 "S.DS.R3.B1"               3794.111216                  0 "MARKER"            "OMK"                                0
 "BPM.8R3.B1"               3825.903227                  0 "MONITOR"           "BPM"                                0
 "MQ.8R3.B1"                3830.000227                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "MQTLI.8R3.B1"             3831.469227                1.3 "QUADRUPOLE"        "MQTLI"                 0.003259691033
 "BPM.9R3.B1"               3864.968238                  0 "MONITOR"           "BPM"                                0
 "MQ.9R3.B1"                3869.065238                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "MQTLI.A9R3.B1"            3870.534238                1.3 "QUADRUPOLE"        "MQTLI"               -9.706912033e-05
 "MQTLI.B9R3.B1"            3871.989238                1.3 "QUADRUPOLE"        "MQTLI"               -9.706912033e-05
 "BPM.10R3.B1"              3905.431248                  0 "MONITOR"           "BPM"                                0
 "MQ.10R3.B1"               3909.528248                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "MQTLI.10R3.B1"            3910.997248                1.3 "QUADRUPOLE"        "MQTLI"                 0.003708655293
 "BPM.11R3.B1"              3958.211959                  0 "MONITOR"           "BPM"                                0
 "MQ.11R3.B1"               3962.308959                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "MQTLI.11R3.B1"            3963.777959                1.3 "QUADRUPOLE"        "MQTLI"                -0.004720603319
 "S.ARC.34.B1"              3965.483959                  0 "MARKER"            "OMK"                                0
 "BPM.12R3.B1"              4012.935475                  0 "MONITOR"           "BPM"                                0
 "MQT.12R3.B1"              4013.849475               0.32 "QUADRUPOLE"        "MQT"                           0.0016
 "MQ.12R3.B1"               4017.247475                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.13R3.B1"              4066.383991                  0 "MONITOR"           "BPM"                                0
 "MQT.13R3.B1"              4067.297991               0.32 "QUADRUPOLE"        "MQT"                   -0.00146121269
 "MQ.13R3.B1"               4070.695991                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "E.DS.R3.B1"               4072.380991                  0 "MARKER"            "OMK"                                0
 "BPM.14R3.B1"              4119.832506                  0 "MONITOR"           "BPM"                                0
 "MQT.14R3.B1"              4120.746506               0.32 "QUADRUPOLE"        "MQT"                  0.0002930435295
 "MQ.14R3.B1"               4124.144506                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.15R3.B1"              4173.281022                  0 "MONITOR"           "BPM"                                0
 "MQT.15R3.B1"              4174.195022               0.32 "QUADRUPOLE"        "MQT"                 -0.0002470371984
 "MQ.15R3.B1"               4177.593022                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.16R3.B1"              4226.729538                  0 "MONITOR"           "BPM"                                0
 "MQT.16R3.B1"              4227.643538               0.32 "QUADRUPOLE"        "MQT"                  0.0002930435295
 "MQ.16R3.B1"               4231.041538                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.17R3.B1"              4280.178054                  0 "MONITOR"           "BPM"                                0
 "MQT.17R3.B1"              4281.092054               0.32 "QUADRUPOLE"        "MQT"                 -0.0002470371984
 "MQ.17R3.B1"               4284.490054                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.18R3.B1"               4333.62657                  0 "MONITOR"           "BPM"                                0
 "MQT.18R3.B1"               4334.54057               0.32 "QUADRUPOLE"        "MQT"                  0.0002930435295
 "MQ.18R3.B1"                4337.93857                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.19R3.B1"              4387.075086                  0 "MONITOR"           "BPM"                                0
 "MQT.19R3.B1"              4387.989086               0.32 "QUADRUPOLE"        "MQT"                 -0.0002470371984
 "MQ.19R3.B1"               4391.387086                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.20R3.B1"              4440.523602                  0 "MONITOR"           "BPM"                                0
 "MQT.20R3.B1"              4441.437602               0.32 "QUADRUPOLE"        "MQT"                  0.0002930435295
 "MQ.20R3.B1"               4444.835602                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.21R3.B1"              4493.972118                  0 "MONITOR"           "BPM"                                0
 "MQT.21R3.B1"              4494.886118               0.32 "QUADRUPOLE"        "MQT"                 -0.0002470371984
 "MQ.21R3.B1"               4498.284118                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.22R3.B1"              4547.420634                  0 "MONITOR"           "BPM"                                0
 "MQ.22R3.B1"               4551.732634                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.23R3.B1"               4600.86915                  0 "MONITOR"           "BPM"                                0
 "MQS.23R3.B1"               4601.78315               0.32 "QUADRUPOLE"        "MQS"                                0
 "MQ.23R3.B1"                4605.18115                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.24R3.B1"              4654.317666                  0 "MONITOR"           "BPM"                                0
 "MQ.24R3.B1"               4658.629666                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.25R3.B1"              4707.766181                  0 "MONITOR"           "BPM"                                0
 "MQ.25R3.B1"               4712.078181                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.26R3.B1"              4761.214697                  0 "MONITOR"           "BPM"                                0
 "MQ.26R3.B1"               4765.526697                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.27R3.B1"              4814.663213                  0 "MONITOR"           "BPM"                                0
 "MQS.27R3.B1"              4815.577213               0.32 "QUADRUPOLE"        "MQS"                                0
 "MQ.27R3.B1"               4818.975213                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.28R3.B1"              4868.111729                  0 "MONITOR"           "BPM"                                0
 "MQ.28R3.B1"               4872.423729                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.29R3.B1"              4921.560245                  0 "MONITOR"           "BPM"                                0
 "MQ.29R3.B1"               4925.872245                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.30R3.B1"              4975.008761                  0 "MONITOR"           "BPM"                                0
 "MQ.30R3.B1"               4979.320761                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.31R3.B1"              5028.457277                  0 "MONITOR"           "BPM"                                0
 "MQ.31R3.B1"               5032.769277                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "S.CELL.34.B1"             5034.454277                  0 "MARKER"            "OMK"                                0
 "BPM.32R3.B1"              5081.905793                  0 "MONITOR"           "BPM"                                0
 "MQ.32R3.B1"               5086.217793                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.33R3.B1"              5135.354309                  0 "MONITOR"           "BPM"                                0
 "MQ.33R3.B1"               5139.666309                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "E.CELL.34.B1"             5141.351309                  0 "MARKER"            "OMK"                                0
 "BPM.34R3.B1"              5188.802825                  0 "MONITOR"           "BPM"                                0
 "MQ.34R3.B1"               5193.114825                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.33L4.B1"               5242.25134                  0 "MONITOR"           "BPM"                                0
 "MQ.33L4.B1"                5246.56334                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.32L4.B1"              5295.699856                  0 "MONITOR"           "BPM"                                0
 "MQ.32L4.B1"               5300.011856                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.31L4.B1"              5349.148372                  0 "MONITOR"           "BPM"                                0
 "MQ.31L4.B1"               5353.460372                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.30L4.B1"              5402.596888                  0 "MONITOR"           "BPM"                                0
 "MQ.30L4.B1"               5406.908888                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.29L4.B1"              5456.045404                  0 "MONITOR"           "BPM"                                0
 "MQ.29L4.B1"               5460.357404                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.28L4.B1"               5509.49392                  0 "MONITOR"           "BPM"                                0
 "MQ.28L4.B1"                5513.80592                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.27L4.B1"              5562.942436                  0 "MONITOR"           "BPM"                                0
 "MQS.27L4.B1"              5563.856436               0.32 "QUADRUPOLE"        "MQS"                                0
 "MQ.27L4.B1"               5567.254436                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.26L4.B1"              5616.390952                  0 "MONITOR"           "BPM"                                0
 "MQ.26L4.B1"               5620.702952                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.25L4.B1"              5669.839468                  0 "MONITOR"           "BPM"                                0
 "MQ.25L4.B1"               5674.151468                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.24L4.B1"              5723.287984                  0 "MONITOR"           "BPM"                                0
 "MQ.24L4.B1"               5727.599984                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.23L4.B1"                5776.7365                  0 "MONITOR"           "BPM"                                0
 "MQS.23L4.B1"                5777.6505               0.32 "QUADRUPOLE"        "MQS"                                0
 "MQ.23L4.B1"                 5781.0485                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.22L4.B1"              5830.185015                  0 "MONITOR"           "BPM"                                0
 "MQ.22L4.B1"               5834.497015                3.1 "QUADRUPOLE"        "MQ"                    -0.02651595567
 "BPM.21L4.B1"              5883.633531                  0 "MONITOR"           "BPM"                                0
 "MQT.21L4.B1"              5884.547531               0.32 "QUADRUPOLE"        "MQT"                 -0.0002470371984
 "MQ.21L4.B1"               5887.945531                3.1 "QUADRUPOLE"        "MQ"                     0.02709411601
 "BPM.20L4.B1"              5937.082047                  0 "MONITOR"           "BPM"                                0
