@ NAME             %05s "TWISS"
@ TYPE             %05s "TWISS"
@ SEQUENCE         %04s "RING"
@ PARTICLE         %08s "POSITRON"
@ MASS             %le      0.000510998928
@ CHARGE           %le                   1
@ ENERGY           %le                   6
@ PC               %le         5.999999978
@ GAMMA            %le         11741.70761
@ KBUNCH           %le                   1
@ BCURRENT         %le                   0
@ SIGE             %le               0.001
@ SIGT             %le                   1
@ NPART            %le                   0
@ EX               %le                   1
@ EY               %le                   1
@ ET               %le               0.001
@ LENGTH           %le         2303.952493
@ ALFA             %le      0.001114296425
@ ORBIT5           %le     -0.006017948859
@ GAMMATR          %le          29.9570905
@ Q1               %le         37.12461804
@ Q2               %le         30.27566223
@ DQ1              %le       -0.2120981648
@ DQ2              %le       0.05378600321
@ DXMAX            %le        0.8325685252
@ DYMAX            %le      1.09818512e-18
@ XCOMAX           %le     0.0001035638659
@ YCOMAX           %le     3.330694683e-20
@ BETXMAX          %le         43.99294136
@ BETYMAX          %le          43.0555466
@ XCORMS           %le     2.732519699e-05
@ YCORMS           %le     1.158919948e-20
@ DXRMS            %le        0.3570294274
@ DYRMS            %le     4.327647642e-19
@ DELTAP           %le                   0
@ SYNCH_1          %le         2.597823394
@ SYNCH_2          %le       0.06908178623
@ SYNCH_3          %le       0.00175823878
@ SYNCH_4          %le    -7.203611504e-06
@ SYNCH_5          %le     6.654917665e-06
@ TITLE            %08s "no-title"
@ ORIGIN           %16s "5.02.12 Linux 64"
@ DATE             %08s "21/06/19"
@ TIME             %08s "12.45.34"
* NAME                                S               BETX               BETY                MUX                MUY KEYWORD            
$ %s                                %le                %le                %le                %le                %le %s                 
 "KIFBVN"                   1740.487793        13.35827028        31.93758568        29.44789938         23.0611709 "INSTRUMENT"       
 "DRIFT_366"                1740.825693        12.74707223        33.49683119        29.45202158        23.06281533 "DRIFT"            
 "PCVM_SOR_13"              1741.143293        12.20160165        35.00264777         29.4560756        23.06429174 "VKICKER"          
 "DRIFT_10"                 1741.263993        12.00167364        35.58514192        29.45766326        23.06483611 "DRIFT"            
 "BPM_SOR_13"               1741.263993        12.00167364        35.58514192        29.45766326        23.06483611 "MONITOR"          
 "DRIFT_354"                1741.343193        11.87269244        35.97041905        29.45871936        23.06518848 "DRIFT"            
 "Q2K"                      1742.385793        11.81736673        36.31764725        29.47305713        23.06968104 "QUADRUPOLE"       
 "DRIFT_367"                1742.698193        12.30103636        35.00686264        29.47718192        23.07107566 "DRIFT"            
 "KIFBVN"                   1743.722193        14.06799188         30.9176043        29.48958487        23.07603088 "INSTRUMENT"       
 "DRIFT_368"                1746.768193        20.96877124        20.63158171        29.51796431        23.09527473 "DRIFT"            
 "KIFBHN"                   1747.792193        23.84160433        17.80495881         29.5252567        23.10378302 "INSTRUMENT"       
 "DRIFT_369"                1748.222493        25.13183628         16.7119635        29.52805495        23.10775406 "DRIFT"            
 "KIFBHN"                   1749.246493        28.39982361        14.33650785        29.53415746        23.11829197 "INSTRUMENT"       
 "DRIFT_370"                1750.756293        33.72573496        11.41359186        29.54192576        23.13712295 "DRIFT"            
 "KIE1"                     1751.236293        35.54568071        10.62900851        29.54413251         23.1440619 "INSTRUMENT"       
 "DRIFT_371"                1751.441193        36.34118886        10.31534751        29.54503997        23.14717687 "DRIFT"            
 "Q4K"                      1752.483793        35.79625562        10.15400135        29.54954501        23.16376776 "QUADRUPOLE"       
 "DRIFT_8"                  1752.716493        34.66425708        10.43513231        29.55059651         23.1673664 "DRIFT"            
 "DKA"                      1755.405493        23.13164362         14.7210269        29.56573421        23.20217716 "SBEND"            
 "PKDK_SOR_27"              1755.405493        23.13164362         14.7210269        29.56573421        23.20217716 "HKICKER"          
 "DKB"                      1758.094493         14.4284619        20.92363862         29.5892477         23.2266616 "SBEND"            
 "DRIFT_9"                  1758.462693        13.45819819        21.92099223        29.59345403        23.22939832 "DRIFT"            
 "PCVM_SOR_31"              1758.780293        12.66403692        22.81011029        29.59732675        23.23165918 "VKICKER"          
 "DRIFT_10"                 1758.900993        12.37261228        23.15501017        29.59886162        23.23249516 "DRIFT"            
 "BPM_SOR_31"               1758.900993        12.37261228        23.15501017        29.59886162        23.23249516 "MONITOR"          
 "DRIFT_11"                 1758.980093        12.18473185        23.38312979        29.59988706        23.23303625 "DRIFT"            
 "Q5K"                      1759.682893        11.60765859        23.41225654        29.60943461        23.23774985 "QUADRUPOLE"       
 "DRIFT_372"                1760.042493        11.86122939        22.41683252        29.61431352        23.24024848 "DRIFT"            
 "KIE2"                     1760.522493        12.23833164        21.13941646        29.62065664        23.24375854 "INSTRUMENT"       
 "DRIFT_373"                1765.805493         19.3073165        10.95482189        29.67650104        23.30019287 "DRIFT"            
 "SIE"                      1765.805493         19.3073165        10.95482189        29.67650104        23.30019287 "MARKER"           
 "DRIFT_374"                1766.870193        21.37980199        9.762453822        29.68484623        23.31660966 "DRIFT"            
 "Q0A"                      1767.912793        19.98694679        10.49793276        29.69265455        23.33349734 "QUADRUPOLE"       
 "DRIFT_13"                 1768.146493        18.93613666        11.08912986         29.6945667        23.33694532 "DRIFT"            
 "DKA"                      1770.835493        9.293682695        19.77964576        29.72705522        23.36600705 "SBEND"            
 "PKDK_SOR_43"              1770.835493        9.293682695        19.77964576        29.72705522        23.36600705 "HKICKER"          
 "DKB"                      1773.524493        4.146455304         31.9521975        29.79836449        23.38306535 "SBEND"            
 "DRIFT_14"                 1773.898493        3.787144028        33.91924695        29.81340966        23.38487369 "DRIFT"            
 "SDUA"                     1774.041493        3.672765939        34.68912727        29.81951434        23.38553727 "SEXTUPOLE"        
 "PKVSU_SOR_46"             1774.041493        3.672765939        34.68912727        29.81951434        23.38553727 "VKICKER"          
 "SDUA"                     1774.184493        3.571114372        35.46883957        29.82580105        23.38618619 "SEXTUPOLE"        
 "DRIFT_15"                 1774.330993        3.480172394        36.27783163        29.83241763        23.38683627 "DRIFT"            
 "BPM_SOR_46"               1774.330993        3.480172394        36.27783163        29.83241763        23.38683627 "MONITOR"          
 "DRIFT_11"                 1774.410093        3.436622877        36.71892208        29.83605863        23.38718124 "DRIFT"            
 "QK1"                      1775.112893        3.590397002         36.5946873        29.86872081        23.39017759 "QUADRUPOLE"       
 "DRIFT_16"                 1775.346493        3.838047692        35.22269315        29.87874401        23.39121328 "DRIFT"            
 "DKA"                      1778.035493        9.403939181        21.52521906        29.95260991        23.40678266 "SBEND"            
 "PKDK_SOR_50"              1778.035493        9.403939181        21.52521906        29.95260991        23.40678266 "HKICKER"          
 "DKB"                      1780.724493        19.95963211        11.71015982         29.9840546        23.43387257 "SBEND"            
 "DRIFT_375"                1780.969493        21.16992316         11.0084651        29.98595181        23.43730758 "DRIFT"            
 "KIE3"                     1781.449493        23.66130093        9.727217422        29.98936585        23.44469364 "INSTRUMENT"       
 "DRIFT_376"                1781.610093        24.53040813        9.326175351        29.99042693         23.4473777 "DRIFT"            
 "Q2A"                      1782.312893        25.15774403          8.8527667        29.99483369        23.45997096 "QUADRUPOLE"       
 "DRIFT_16"                 1782.546493        24.28926585        9.105650639         29.9963379        23.46411286 "DRIFT"            
 "D"                        1787.924493        9.735703871        19.26555863        30.05320027        23.53066771 "SBEND"            
 "DRIFT_352"                1788.137993        9.373011181        19.84015836        30.05675809        23.53240598 "DRIFT"            
 "SCREENMON"                1788.137993        9.373011181        19.84015836        30.05675809        23.53240598 "INSTRUMENT"       
 "DRIFT_377"                1788.298493        9.111173966        20.28074805        30.05952276        23.53367959 "DRIFT"            
 "SDUA"                     1788.441493        8.885708547        20.67953848        30.06205261        23.53479107 "SEXTUPOLE"        
 "PKVSU_SOR_60"             1788.441493        8.885708547        20.67953848        30.06205261        23.53479107 "VKICKER"          
 "SDUA"                     1788.584493        8.667614641        21.08420919        30.06464639        23.53588116 "SEXTUPOLE"        
 "DRIFT_15"                 1788.730993        8.451827125        21.50488237        30.06737101        23.53697629 "DRIFT"            
 "BPM_SOR_61"               1788.730993        8.451827125        21.50488237        30.06737101        23.53697629 "MONITOR"          
 "DRIFT_11"                 1788.810093        8.338532997        21.73458291        30.06887082        23.53755867 "DRIFT"            
 "QK3"                      1789.512893        8.278293061        21.48531353        30.08259157        23.54264528 "QUADRUPOLE"       
 "DRIFT_16"                 1789.746493        8.577223699           20.65526        30.08700482        23.54441038 "DRIFT"            
 "DKA"                      1792.435493        13.33492777        12.64473533         30.1274594        23.57101878 "SBEND"            
 "PKDK_SOR_64"              1792.435493        13.33492777        12.64473533         30.1274594        23.57101878 "HKICKER"          
 "DKB"                      1795.124493        20.50623607        7.491240779        30.15345768        23.61557624 "SBEND"            
 "DRIFT_378"                1795.350493        21.21946301        7.188018641        30.15518225        23.62047932 "DRIFT"            
 "ACMON"                    1795.350493        21.21946301        7.188018641        30.15518225        23.62047932 "INSTRUMENT"       
